ID,Name,State,Value,
IN-019,Clark County,Indiana,48.59,
IN-021,Clay County,Indiana,43.05,
IN-023,Clinton County,Indiana,51.61,
IN-025,Crawford County,Indiana,48.68,
IN-027,Daviess County,Indiana,40.74,
IN-029,Dearborn County,Indiana,51.79,
IN-031,Decatur County,Indiana,50.26,
IN-033,DeKalb County,Indiana,41.87,
IN-035,Delaware County,Indiana,49.21,
IN-037,Dubois County,Indiana,49.57,
IN-039,Elkhart County,Indiana,39.88,
IN-041,Fayette County,Indiana,52.69,
IN-043,Floyd County,Indiana,45.52,
IN-045,Fountain County,Indiana,42.81,
IN-047,Franklin County,Indiana,50.61,
IN-049,Fulton County,Indiana,44.86,
IN-051,Gibson County,Indiana,36.93,
IN-053,Grant County,Indiana,46.05,
IN-055,Greene County,Indiana,42.26,
IN-057,Hamilton County,Indiana,49.29,
IN-059,Hancock County,Indiana,48.83,
IN-061,Harrison County,Indiana,46.42,
IN-063,Hendricks County,Indiana,43.18,
IN-065,Henry County,Indiana,49.26,
IN-067,Howard County,Indiana,50.36,
IN-069,Huntington County,Indiana,48.58,
IN-071,Jackson County,Indiana,48.27,
IN-073,Jasper County,Indiana,43.27,
IN-075,Jay County,Indiana,46.46,
IN-077,Jefferson County,Indiana,56.13,
IN-079,Jennings County,Indiana,53.49,
IN-081,Johnson County,Indiana,46.42,
IN-083,Knox County,Indiana,37.5,
IN-085,Kosciusko County,Indiana,43.87,
IN-087,LaGrange County,Indiana,39.79,
IN-089,Lake County,Indiana,41.49,
IN-091,LaPorte County,Indiana,41.42,
IN-093,Lawrence County,Indiana,44.6,
IN-095,Madison County,Indiana,53.22,
IN-097,Marion County,Indiana,45.82,
IN-099,Marshall County,Indiana,42.24,
IN-101,Martin County,Indiana,47.26,
IN-103,Miami County,Indiana,45.75,
IN-105,Monroe County,Indiana,43.42,
IN-107,Montgomery County,Indiana,47.06,
IN-109,Morgan County,Indiana,44.51,
IN-111,Newton County,Indiana,42.31,
IN-113,Noble County,Indiana,43.11,
IN-115,Ohio County,Indiana,53.31,
IN-117,Orange County,Indiana,48.14,
IN-119,Owen County,Indiana,43.41,
IN-121,Parke County,Indiana,40.42,
IN-123,Perry County,Indiana,48.48,
IN-125,Pike County,Indiana,38.42,
IN-127,Porter County,Indiana,40.74,
IN-129,Posey County,Indiana,38.49,
IN-131,Pulaski County,Indiana,46.84,
IN-133,Putnam County,Indiana,42.91,
IN-135,Randolph County,Indiana,47.05,
IN-137,Ripley County,Indiana,52.71,
IN-139,Rush County,Indiana,51.12,
IN-141,St. Joseph County,Indiana,41.49,
IN-143,Scott County,Indiana,53.02,
IN-145,Shelby County,Indiana,47.98,
IN-147,Spencer County,Indiana,44.63,
IN-149,Starke County,Indiana,44.49,
IN-151,Steuben County,Indiana,40.44,
IN-153,Sullivan County,Indiana,40.7,
IN-155,Switzerland County,Indiana,54.45,
IN-157,Tippecanoe County,Indiana,49.5,
IN-159,Tipton County,Indiana,50.97,
IN-161,Union County,Indiana,51.73,
IN-163,Vanderburgh County,Indiana,40.48,
IN-165,Vermillion County,Indiana,38.96,
IN-167,Vigo County,Indiana,41.52,
IN-169,Wabash County,Indiana,44.89,
IN-171,Warren County,Indiana,42.62,
IN-173,Warrick County,Indiana,41.79,
IN-175,Washington County,Indiana,45.98,
IN-177,Wayne County,Indiana,51.03,
IN-179,Wells County,Indiana,47.77,
IN-181,White County,Indiana,45.8,
IN-183,Whitley County,Indiana,45.68,
IA-001,Adair County,Iowa,36.03,
IA-003,Adams County,Iowa,33.7,
IA-005,Allamakee County,Iowa,36.49,
IA-007,Appanoose County,Iowa,31.71,
IA-009,Audubon County,Iowa,37.28,
IA-011,Benton County,Iowa,27.44,
IA-013,Black Hawk County,Iowa,31.64,
IA-015,Boone County,Iowa,31.57,
IA-017,Bremer County,Iowa,38.26,
IA-019,Buchanan County,Iowa,33.49,
IA-021,Buena Vista County,Iowa,27.07,
IA-023,Butler County,Iowa,34.58,
IA-025,Calhoun County,Iowa,29.86,
IA-027,Carroll County,Iowa,33.23,
IA-029,Cass County,Iowa,35.1,
IA-031,Cedar County,Iowa,32.66,
IA-033,Cerro Gordo County,Iowa,32.09,
IA-035,Cherokee County,Iowa,27.13,
IA-037,Chickasaw County,Iowa,40.22,
IA-039,Clarke County,Iowa,29.43,
IA-041,Clay County,Iowa,32.26,
IA-043,Clayton County,Iowa,38.56,
IA-045,Clinton County,Iowa,36.69,
IA-047,Crawford County,Iowa,39.44,
IA-049,Dallas County,Iowa,32.18,
IA-051,Davis County,Iowa,29.01,
IA-053,Decatur County,Iowa,30.94,
IA-055,Delaware County,Iowa,36.37,
IA-057,Des Moines County,Iowa,31.65,
IA-059,Dickinson County,Iowa,33.81,
IA-061,Dubuque County,Iowa,38.16,
IA-063,Emmet County,Iowa,30.36,
IA-065,Fayette County,Iowa,40.77,
IA-067,Floyd County,Iowa,37.48,
IA-069,Franklin County,Iowa,34.35,
IA-071,Fremont County,Iowa,34.66,
IA-073,Greene County,Iowa,30.99,
IA-075,Grundy County,Iowa,31.8,
IA-077,Guthrie County,Iowa,35.98,
IA-079,Hamilton County,Iowa,32.69,
IA-081,Hancock County,Iowa,29.92,
IA-083,Hardin County,Iowa,32.47,
IA-085,Harrison County,Iowa,33.96,
IA-087,Henry County,Iowa,31.2,
IA-089,Howard County,Iowa,36.47,
IA-091,Humboldt County,Iowa,30.01,
IA-093,Ida County,Iowa,32.38,
IA-095,Iowa County,Iowa,27.11,
IA-097,Jackson County,Iowa,35.75,
IA-099,Jasper County,Iowa,28.5,
IA-101,Jefferson County,Iowa,28.55,
IA-103,Johnson County,Iowa,30.35,
IA-105,Jones County,Iowa,36.15,
IA-107,Keokuk County,Iowa,25.05,
IA-109,Kossuth County,Iowa,29.68,
IA-111,Lee County,Iowa,30.18,
IA-113,Linn County,Iowa,31.24,
IA-115,Louisa County,Iowa,32.73,
IA-117,Lucas County,Iowa,33.5,
IA-119,Lyon County,Iowa,27.44,
IA-121,Madison County,Iowa,31.07,
IA-123,Mahaska County,Iowa,25.29,
IA-125,Marion County,Iowa,28.67,
IA-127,Marshall County,Iowa,29.18,
IA-129,Mills County,Iowa,33.5,
IA-131,Mitchell County,Iowa,35.5,
IA-133,Monona County,Iowa,34.14,
IA-135,Monroe County,Iowa,29.54,
IA-137,Montgomery County,Iowa,34.76,
IA-139,Muscatine County,Iowa,34.56,
IA-141,O'Brien County,Iowa,30.37,
IA-143,Osceola County,Iowa,30.44,
IA-145,Page County,Iowa,35.63,
IA-147,Palo Alto County,Iowa,29.23,
IA-149,Plymouth County,Iowa,29.88,
IA-151,Pocahontas County,Iowa,29.29,
IA-153,Polk County,Iowa,31.9,
IA-155,Pottawattamie County,Iowa,32.3,
IA-157,Poweshiek County,Iowa,28.39,
IA-159,Ringgold County,Iowa,32.06,
IA-161,Sac County,Iowa,30.8,
IA-163,Scott County,Iowa,37.33,
IA-165,Shelby County,Iowa,37.62,
IA-167,Sioux County,Iowa,30.12,
IA-169,Story County,Iowa,32.39,
IA-171,Tama County,Iowa,28.59,
IA-173,Taylor County,Iowa,35.99,
IA-175,Union County,Iowa,30.51,
IA-177,Van Buren County,Iowa,28.79,
IA-179,Wapello County,Iowa,26.38,
IA-181,Warren County,Iowa,29.16,
IA-183,Washington County,Iowa,30.98,
IA-185,Wayne County,Iowa,33.06,
IA-187,Webster County,Iowa,30.48,
IA-189,Winnebago County,Iowa,30.03,
IA-191,Winneshiek County,Iowa,35.97,
IA-193,Woodbury County,Iowa,32.06,
IA-195,Worth County,Iowa,32.66,
IA-197,Wright County,Iowa,32.18,
KS-001,Allen County,Kansas,43.24,
KS-003,Anderson County,Kansas,36.67,
KS-005,Atchison County,Kansas,34.02,
KS-007,Barber County,Kansas,27.11,
KS-009,Barton County,Kansas,24.02,
KS-011,Bourbon County,Kansas,44.26,
KS-013,Brown County,Kansas,29.83,
KS-015,Butler County,Kansas,34.73,
KS-017,Chase County,Kansas,32.92,
KS-019,Chautauqua County,Kansas,41.77,
KS-021,Cherokee County,Kansas,51.3,
KS-023,Cheyenne County,Kansas,20.53,
KS-025,Clark County,Kansas,22.04,
KS-027,Clay County,Kansas,30.94,
KS-029,Cloud County,Kansas,30.94,
KS-031,Coffey County,Kansas,35.78,
KS-033,Comanche County,Kansas,22.66,
KS-035,Cowley County,Kansas,39.41,
KS-037,Crawford County,Kansas,51.76,
KS-039,Decatur County,Kansas,22.79,
KS-041,Dickinson County,Kansas,30.25,
KS-043,Doniphan County,Kansas,29.83,
KS-045,Douglas County,Kansas,40.95,
KS-047,Edwards County,Kansas,25.4,
KS-049,Elk County,Kansas,35.77,
KS-051,Ellis County,Kansas,25.67,
KS-053,Ellsworth County,Kansas,27.76,
KS-055,Finney County,Kansas,21.25,
KS-057,Ford County,Kansas,25.54,
KS-059,Franklin County,Kansas,39.64,
KS-061,Geary County,Kansas,32.12,
KS-063,Gove County,Kansas,24.15,
KS-065,Graham County,Kansas,23.02,
KS-067,Grant County,Kansas,25.09,
KS-069,Gray County,Kansas,23.53,
KS-071,Greeley County,Kansas,24.07,
KS-073,Greenwood County,Kansas,36.29,
KS-075,Hamilton County,Kansas,23.82,
KS-077,Harper County,Kansas,29.56,
KS-079,Harvey County,Kansas,28.1,
KS-081,Haskell County,Kansas,23.26,
KS-083,Hodgeman County,Kansas,25.71,
KS-085,Jackson County,Kansas,32.91,
KS-087,Jefferson County,Kansas,38.02,
KS-089,Jewell County,Kansas,23.44,
KS-091,Johnson County,Kansas,45.36,
KS-093,Kearny County,Kansas,22.21,
KS-095,Kingman County,Kansas,30.66,
KS-097,Kiowa County,Kansas,23.65,
KS-099,Labette County,Kansas,47.89,
KS-101,Lane County,Kansas,21.87,
KS-103,Leavenworth County,Kansas,43.47,
KS-105,Lincoln County,Kansas,26.55,
KS-107,Linn County,Kansas,43.28,
KS-109,Logan County,Kansas,25.11,
KS-111,Lyon County,Kansas,34.93,
KS-113,McPherson County,Kansas,26.2,
KS-115,Marion County,Kansas,28.42,
KS-117,Marshall County,Kansas,28.23,
KS-119,Meade County,Kansas,22.09,
KS-121,Miami County,Kansas,45.18,
KS-123,Mitchell County,Kansas,23.72,
KS-125,Montgomery County,Kansas,43.86,
KS-127,Morris County,Kansas,34.14,
KS-129,Morton County,Kansas,22.41,
KS-131,Nemaha County,Kansas,27.84,
KS-133,Neosho County,Kansas,49.71,
KS-135,Ness County,Kansas,23.12,
KS-137,Norton County,Kansas,23.6,
KS-139,Osage County,Kansas,36.45,
KS-141,Osborne County,Kansas,22.44,
KS-143,Ottawa County,Kansas,28.44,
KS-145,Pawnee County,Kansas,24.21,
KS-147,Phillips County,Kansas,24.68,
KS-149,Pottawatomie County,Kansas,29.83,
KS-151,Pratt County,Kansas,25.44,
KS-153,Rawlins County,Kansas,24.97,
KS-155,Reno County,Kansas,26.41,
KS-157,Republic County,Kansas,25.89,
KS-159,Rice County,Kansas,26.45,
KS-161,Riley County,Kansas,29.75,
KS-163,Rooks County,Kansas,21.67,
KS-165,Rush County,Kansas,22.03,
KS-167,Russell County,Kansas,22.44,
KS-169,Saline County,Kansas,25.93,
KS-171,Scott County,Kansas,21.84,
KS-173,Sedgwick County,Kansas,31.51,
KS-175,Seward County,Kansas,22.46,
KS-177,Shawnee County,Kansas,36.41,
KS-179,Sheridan County,Kansas,27.64,
KS-181,Sherman County,Kansas,25.56,
KS-183,Smith County,Kansas,23.98,
KS-185,Stafford County,Kansas,23.48,
KS-187,Stanton County,Kansas,22.96,
KS-189,Stevens County,Kansas,26.47,
KS-191,Sumner County,Kansas,34.64,
KS-193,Thomas County,Kansas,27.42,
KS-195,Trego County,Kansas,21.82,
KS-197,Wabaunsee County,Kansas,34.43,
KS-199,Wallace County,Kansas,24.95,
KS-201,Washington County,Kansas,29.26,
KS-203,Wichita County,Kansas,23.92,
KS-205,Wilson County,Kansas,38.67,
KS-207,Woodson County,Kansas,37.42,
KS-209,Wyandotte County,Kansas,44.63,
KY-001,Adair County,Kentucky,53.08,
KY-003,Allen County,Kentucky,54.47,
KY-005,Anderson County,Kentucky,50.39,
KY-007,Ballard County,Kentucky,43.82,
KY-009,Barren County,Kentucky,54.36,
KY-011,Bath County,Kentucky,50.68,
KY-013,Bell County,Kentucky,54.25,
KY-015,Boone County,Kentucky,52.3,
KY-017,Bourbon County,Kentucky,47.45,
KY-019,Boyd County,Kentucky,46.39,
KY-021,Boyle County,Kentucky,46.11,
KY-023,Bracken County,Kentucky,47.2,
KY-025,Breathitt County,Kentucky,48.9,
KY-027,Breckinridge County,Kentucky,50.28,
KY-029,Bullitt County,Kentucky,53.62,
KY-031,Butler County,Kentucky,54.07,
KY-033,Caldwell County,Kentucky,44.9,
KY-035,Calloway County,Kentucky,50.77,
KY-037,Campbell County,Kentucky,49.55,
KY-039,Carlisle County,Kentucky,43.24,
KY-041,Carroll County,Kentucky,55.1,
KY-043,Carter County,Kentucky,45.85,
KY-045,Casey County,Kentucky,51.13,
KY-047,Christian County,Kentucky,50.28,
KY-049,Clark County,Kentucky,49.78,
KY-051,Clay County,Kentucky,51.35,
KY-053,Clinton County,Kentucky,56.75,
KY-055,Crittenden County,Kentucky,44.15,
KY-057,Cumberland County,Kentucky,54.19,
KY-059,Daviess County,Kentucky,44.16,
KY-061,Edmonson County,Kentucky,53.49,
KY-063,Elliott County,Kentucky,46.9,
KY-065,Estill County,Kentucky,52.65,
KY-067,Fayette County,Kentucky,48.96,
KY-069,Fleming County,Kentucky,50.44,
KY-071,Floyd County,Kentucky,46.25,
KY-073,Franklin County,Kentucky,49.78,
KY-075,Fulton County,Kentucky,45.74,
KY-077,Gallatin County,Kentucky,53.63,
KY-079,Garrard County,Kentucky,49.55,
KY-081,Grant County,Kentucky,51.86,
KY-083,Graves County,Kentucky,44.04,
KY-085,Grayson County,Kentucky,52.47,
KY-087,Green County,Kentucky,52.96,
KY-089,Greenup County,Kentucky,43.47,
KY-091,Hancock County,Kentucky,48.1,
KY-093,Hardin County,Kentucky,54.28,
KY-095,Harlan County,Kentucky,53.26,
KY-097,Harrison County,Kentucky,47.34,
KY-099,Hart County,Kentucky,54.32,
KY-101,Henderson County,Kentucky,39.55,
KY-103,Henry County,Kentucky,52.54,
KY-105,Hickman County,Kentucky,44.08,
KY-107,Hopkins County,Kentucky,47.61,
KY-109,Jackson County,Kentucky,51.37,
KY-111,Jefferson County,Kentucky,49.01,
KY-113,Jessamine County,Kentucky,49.58,
KY-115,Johnson County,Kentucky,45.79,
KY-117,Kenton County,Kentucky,51.18,
KY-119,Knott County,Kentucky,47.66,
KY-121,Knox County,Kentucky,56.45,
KY-123,Larue County,Kentucky,56.25,
KY-125,Laurel County,Kentucky,52.53,
KY-127,Lawrence County,Kentucky,48.37,
KY-129,Lee County,Kentucky,51.2,
KY-131,Leslie County,Kentucky,50.26,
KY-133,Letcher County,Kentucky,49.46,
KY-135,Lewis County,Kentucky,46.49,
KY-137,Lincoln County,Kentucky,49.81,
KY-139,Livingston County,Kentucky,42.7,
KY-141,Logan County,Kentucky,56.16,
KY-143,Lyon County,Kentucky,44.87,
KY-145,McCracken County,Kentucky,43.44,
KY-147,McCreary County,Kentucky,57.37,
KY-149,McLean County,Kentucky,43.8,
KY-151,Madison County,Kentucky,50.18,
KY-153,Magoffin County,Kentucky,46.64,
KY-155,Marion County,Kentucky,51.23,
KY-157,Marshall County,Kentucky,44.09,
KY-159,Martin County,Kentucky,51.04,
KY-161,Mason County,Kentucky,48.45,
KY-163,Meade County,Kentucky,48.77,
KY-165,Menifee County,Kentucky,52.4,
KY-167,Mercer County,Kentucky,48.85,
KY-169,Metcalfe County,Kentucky,53.12,
KY-171,Monroe County,Kentucky,55.5,
KY-173,Montgomery County,Kentucky,50.82,
KY-175,Morgan County,Kentucky,48.11,
KY-177,Muhlenberg County,Kentucky,53.39,
KY-179,Nelson County,Kentucky,53.99,
KY-181,Nicholas County,Kentucky,48.51,
KY-183,Ohio County,Kentucky,51.25,
KY-185,Oldham County,Kentucky,50.81,
KY-187,Owen County,Kentucky,52.27,
KY-189,Owsley County,Kentucky,49.39,
KY-191,Pendleton County,Kentucky,49.54,
KY-193,Perry County,Kentucky,48.66,
KY-195,Pike County,Kentucky,49.4,
KY-197,Powell County,Kentucky,53.97,
KY-199,Pulaski County,Kentucky,52.21,
KY-201,Robertson County,Kentucky,47.92,
KY-203,Rockcastle County,Kentucky,52.36,
KY-205,Rowan County,Kentucky,49.67,
KY-207,Russell County,Kentucky,55.02,
KY-209,Scott County,Kentucky,48.64,
KY-211,Shelby County,Kentucky,51.05,
KY-213,Simpson County,Kentucky,55.47,
KY-215,Spencer County,Kentucky,51.92,
KY-217,Taylor County,Kentucky,52.7,
KY-219,Todd County,Kentucky,54.29,
KY-221,Trigg County,Kentucky,49.74,
KY-223,Trimble County,Kentucky,55.8,
KY-225,Union County,Kentucky,40.7,
KY-227,Warren County,Kentucky,53.62,
KY-229,Washington County,Kentucky,50.26,
KY-231,Wayne County,Kentucky,55.49,
KY-233,Webster County,Kentucky,44.07,
KY-235,Whitley County,Kentucky,57.5,
KY-237,Wolfe County,Kentucky,50.66,
KY-239,Woodford County,Kentucky,49.96,
LA-001,Acadia Parish,Louisiana,73.01,
LA-003,Allen Parish,Louisiana,70.71,
LA-005,Ascension Parish,Louisiana,75.52,
LA-007,Assumption Parish,Louisiana,72.47,
LA-009,Avoyelles Parish,Louisiana,64.68,
LA-011,Beauregard Parish,Louisiana,81.38,
LA-013,Bienville Parish,Louisiana,46.16,
LA-015,Bossier Parish,Louisiana,42.71,
LA-017,Caddo Parish,Louisiana,41.96,
LA-019,Calcasieu Parish,Louisiana,88.2,
LA-021,Caldwell Parish,Louisiana,45.62,
LA-023,Cameron Parish,Louisiana,81.83,
LA-025,Catahoula Parish,Louisiana,52.85,
LA-027,Claiborne Parish,Louisiana,45.06,
LA-029,Concordia Parish,Louisiana,56.89,
LA-031,De Soto Parish,Louisiana,49.86,
LA-033,East Baton Rouge Parish,Louisiana,71.11,
LA-035,East Carroll Parish,Louisiana,50.87,
LA-037,East Feliciana Parish,Louisiana,75.45,
LA-039,Evangeline Parish,Louisiana,65.37,
LA-041,Franklin Parish,Louisiana,46.07,
LA-043,Grant Parish,Louisiana,55.03,
LA-045,Iberia Parish,Louisiana,73.29,
LA-047,Iberville Parish,Louisiana,77.38,
LA-049,Jackson Parish,Louisiana,45.62,
LA-051,Jefferson Parish,Louisiana,69.5,
LA-053,Jefferson Davis Parish,Louisiana,80.79,
LA-055,Lafayette Parish,Louisiana,70.86,
LA-057,Lafourche Parish,Louisiana,70,
LA-059,La Salle Parish,Louisiana,53.56,
LA-061,Lincoln Parish,Louisiana,44.53,
LA-063,Livingston Parish,Louisiana,78.56,
LA-065,Madison Parish,Louisiana,51.94,
LA-067,Morehouse Parish,Louisiana,49.54,
LA-069,Natchitoches Parish,Louisiana,58.44,
LA-071,Orleans Parish,Louisiana,69.19,
LA-073,Ouachita Parish,Louisiana,48.57,
LA-075,Plaquemines Parish,Louisiana,65.77,
LA-077,Pointe Coupee Parish,Louisiana,71.97,
LA-079,Rapides Parish,Louisiana,59.26,
LA-081,Red River Parish,Louisiana,49.98,
LA-083,Richland Parish,Louisiana,47.55,
LA-085,Sabine Parish,Louisiana,64.71,
LA-087,St. Bernard Parish,Louisiana,69.33,
LA-089,St. Charles Parish,Louisiana,71.57,
LA-091,St. Helena Parish,Louisiana,73.83,
LA-093,St. James Parish,Louisiana,71.49,
LA-095,St. John the Baptist Parish,Louisiana,75.42,
LA-097,St. Landry Parish,Louisiana,67.9,
LA-099,St. Martin Parish,Louisiana,73.81,
LA-101,St. Mary Parish,Louisiana,74.8,
LA-103,St. Tammany Parish,Louisiana,76.13,
LA-105,Tangipahoa Parish,Louisiana,78.8,
LA-107,Tensas Parish,Louisiana,53.38,
LA-109,Terrebonne Parish,Louisiana,71.61,
LA-111,Union Parish,Louisiana,48.58,
LA-113,Vermilion Parish,Louisiana,69.41,
LA-115,Vernon Parish,Louisiana,68.96,
LA-117,Washington Parish,Louisiana,80.65,
LA-119,Webster Parish,Louisiana,44.95,
LA-121,West Baton Rouge Parish,Louisiana,70.36,
LA-123,West Carroll Parish,Louisiana,49.97,
LA-125,West Feliciana Parish,Louisiana,78.4,
LA-127,Winn Parish,Louisiana,50.9,
ME-001,Androscoggin County,Maine,44.74,
ME-003,Aroostook County,Maine,43.52,
ME-005,Cumberland County,Maine,45.21,
ME-007,Franklin County,Maine,51.1,
ME-009,Hancock County,Maine,46.5,
ME-011,Kennebec County,Maine,44.27,
ME-013,Knox County,Maine,45.37,
ME-015,Lincoln County,Maine,42.64,
ME-017,Oxford County,Maine,49.16,
ME-019,Penobscot County,Maine,42.63,
ME-021,Piscataquis County,Maine,45.73,
ME-023,Sagadahoc County,Maine,42.36,
ME-025,Somerset County,Maine,45.98,
ME-027,Waldo County,Maine,44.79,
ME-029,Washington County,Maine,45.9,
ME-031,York County,Maine,44.65,
MD-001,Allegany County,Maryland,43.5,
MD-003,Anne Arundel County,Maryland,37.72,
MD-005,Baltimore County,Maryland,39.32,
MD-009,Calvert County,Maryland,38.72,
MD-011,Caroline County,Maryland,41.33,
MD-013,Carroll County,Maryland,40.43,
MD-015,Cecil County,Maryland,40.41,
MD-017,Charles County,Maryland,37.47,
MD-019,Dorchester County,Maryland,40.57,
MD-021,Frederick County,Maryland,41.47,
MD-023,Garrett County,Maryland,55.64,
MD-025,Harford County,Maryland,38.97,
MD-027,Howard County,Maryland,37.5,
MD-029,Kent County,Maryland,37.08,
MD-031,Montgomery County,Maryland,38.03,
MD-033,Prince George's County,Maryland,38.98,
MD-035,Queen Anne's County,Maryland,38.32,
MD-037,St. Mary's County,Maryland,37.85,
MD-039,Somerset County,Maryland,44.76,
MD-041,Talbot County,Maryland,38.72,
MD-043,Washington County,Maryland,40.45,
MD-045,Wicomico County,Maryland,45.71,
MD-047,Worcester County,Maryland,46.47,
MD-510,Baltimore City,Maryland,38.37,
MD-511,"Washington, D.C.",Washington, D.C.,41.6
MA-001,Barnstable County,Massachusetts,53.08,
MA-003,Berkshire County,Massachusetts,44.09,
MA-005,Bristol County,Massachusetts,47.4,
MA-007,Dukes County,Massachusetts,53.01,
MA-009,Essex County,Massachusetts,43.94,
MA-011,Franklin County,Massachusetts,46.52,
MA-013,Hampden County,Massachusetts,44.65,
MA-015,Hampshire County,Massachusetts,44.72,
MA-017,Middlesex County,Massachusetts,45.85,
MA-019,Nantucket County,Massachusetts,49.34,
MA-021,Norfolk County,Massachusetts,47.14,
MA-023,Plymouth County,Massachusetts,48.38,
MA-025,Suffolk County,Massachusetts,47.55,
MA-027,Worcester County,Massachusetts,48.49,
MI-001,Alcona County,Michigan,36.7,
MI-003,Alger County,Michigan,44.75,
MI-005,Allegan County,Michigan,43.35,
MI-007,Alpena County,Michigan,38.44,
MI-009,Antrim County,Michigan,42.36,
MI-011,Arenac County,Michigan,36.86,
MI-013,Baraga County,Michigan,43.77,
MI-015,Barry County,Michigan,41.35,
MI-017,Bay County,Michigan,35.78,
MI-019,Benzie County,Michigan,35.53,
MI-021,Berrien County,Michigan,44.03,
MI-023,Branch County,Michigan,39.56,
MI-025,Calhoun County,Michigan,39.57,
MI-027,Cass County,Michigan,42.99,
MI-029,Charlevoix County,Michigan,42.05,
MI-031,Cheboygan County,Michigan,37.25,
MI-033,Chippewa County,Michigan,42.35,
MI-035,Clare County,Michigan,39.65,
MI-037,Clinton County,Michigan,37.61,
MI-039,Crawford County,Michigan,39.35,
MI-041,Delta County,Michigan,38.02,
MI-043,Dickinson County,Michigan,38.36,
MI-045,Eaton County,Michigan,41.09,
MI-047,Emmet County,Michigan,39.48,
MI-049,Genesee County,Michigan,37.15,
MI-051,Gladwin County,Michigan,38.39,
MI-053,Gogebic County,Michigan,40.55,
MI-055,Grand Traverse County,Michigan,37.02,
MI-057,Gratiot County,Michigan,36.6,
MI-059,Hillsdale County,Michigan,39.9,
MI-061,Houghton County,Michigan,39.58,
MI-063,Huron County,Michigan,36.39,
MI-065,Ingham County,Michigan,39.85,
MI-067,Ionia County,Michigan,40.13,
MI-069,Iosco County,Michigan,37.29,
MI-071,Iron County,Michigan,40.79,
MI-073,Isabella County,Michigan,39.81,
MI-075,Jackson County,Michigan,39.63,
MI-077,Kalamazoo County,Michigan,41.19,
MI-079,Kalkaska County,Michigan,42.37,
MI-081,Kent County,Michigan,39.51,
MI-083,Keweenaw County,Michigan,40.06,
MI-085,Lake County,Michigan,42.06,
MI-087,Lapeer County,Michigan,34.64,
MI-089,Leelanau County,Michigan,34.12,
MI-091,Lenawee County,Michigan,35.63,
MI-093,Livingston County,Michigan,37.31,
MI-095,Luce County,Michigan,42.89,
MI-097,Mackinac County,Michigan,41.32,
MI-099,Macomb County,Michigan,37.94,
MI-101,Manistee County,Michigan,40.21,
MI-103,Marquette County,Michigan,41.35,
MI-105,Mason County,Michigan,41.72,
MI-107,Mecosta County,Michigan,39.65,
MI-109,Menominee County,Michigan,36.44,
MI-111,Midland County,Michigan,37.6,
MI-113,Missaukee County,Michigan,40.15,
MI-115,Monroe County,Michigan,35.5,
MI-117,Montcalm County,Michigan,39.95,
MI-119,Montmorency County,Michigan,34.65,
MI-121,Muskegon County,Michigan,39.39,
MI-123,Newaygo County,Michigan,39.89,
MI-125,Oakland County,Michigan,36.59,
MI-127,Oceana County,Michigan,42.62,
MI-129,Ogemaw County,Michigan,39.5,
MI-131,Ontonagon County,Michigan,39.69,
MI-133,Osceola County,Michigan,40.61,
MI-135,Oscoda County,Michigan,36.46,
MI-137,Otsego County,Michigan,38.2,
MI-139,Ottawa County,Michigan,38.9,
MI-141,Presque Isle County,Michigan,38.21,
MI-143,Roscommon County,Michigan,40.08,
MI-145,Saginaw County,Michigan,36.83,
MI-147,St. Clair County,Michigan,34.31,
MI-149,St. Joseph County,Michigan,39.18,
MI-151,Sanilac County,Michigan,33.93,
MI-153,Schoolcraft County,Michigan,42.5,
MI-155,Shiawassee County,Michigan,37.03,
MI-157,Tuscola County,Michigan,33.86,
MI-159,Van Buren County,Michigan,45.27,
MI-161,Washtenaw County,Michigan,36.02,
MI-163,Wayne County,Michigan,35.82,
MI-165,Wexford County,Michigan,41.69,
MN-001,Aitkin County,Minnesota,32.57,
MN-003,Anoka County,Minnesota,31.52,
MN-005,Becker County,Minnesota,22.18,
MN-007,Beltrami County,Minnesota,19.11,
MN-009,Benton County,Minnesota,31.64,
MN-011,Big Stone County,Minnesota,25.48,
MN-013,Blue Earth County,Minnesota,29.5,
MN-015,Brown County,Minnesota,31.12,
MN-017,Carlton County,Minnesota,34.92,
MN-019,Carver County,Minnesota,30.43,
MN-021,Cass County,Minnesota,27.08,
MN-023,Chippewa County,Minnesota,29.56,
MN-025,Chisago County,Minnesota,31.24,
MN-027,Clay County,Minnesota,18.45,
MN-029,Clearwater County,Minnesota,19.37,
MN-031,Cook County,Minnesota,36.65,
MN-033,Cottonwood County,Minnesota,32.36,
MN-035,Crow Wing County,Minnesota,32.74,
MN-037,Dakota County,Minnesota,33.27,
MN-039,Dodge County,Minnesota,34.83,
MN-041,Douglas County,Minnesota,30.11,
MN-043,Faribault County,Minnesota,30.08,
MN-045,Fillmore County,Minnesota,34.28,
MN-047,Freeborn County,Minnesota,34.27,
MN-049,Goodhue County,Minnesota,35.63,
MN-051,Grant County,Minnesota,25.56,
MN-053,Hennepin County,Minnesota,31.98,
MN-055,Houston County,Minnesota,36.62,
MN-057,Hubbard County,Minnesota,22.43,
MN-059,Isanti County,Minnesota,34.01,
MN-061,Itasca County,Minnesota,27.91,
MN-063,Jackson County,Minnesota,32.46,
MN-065,Kanabec County,Minnesota,35.67,
MN-067,Kandiyohi County,Minnesota,30.61,
