ID,Name,State,Value,
MN-069,Kittson County,Minnesota,28.59,
MN-071,Koochiching County,Minnesota,30.2,
MN-073,Lac qui Parle County,Minnesota,31.7,
MN-075,Lake County,Minnesota,35.12,
MN-077,Lake of the Woods County,Minnesota,28.37,
MN-079,Le Sueur County,Minnesota,43.75,
MN-081,Lincoln County,Minnesota,30.43,
MN-083,Lyon County,Minnesota,31.81,
MN-085,McLeod County,Minnesota,33.1,
MN-087,Mahnomen County,Minnesota,27.48,
MN-089,Marshall County,Minnesota,27.48,
MN-091,Martin County,Minnesota,40.74,
MN-093,Meeker County,Minnesota,31.33,
MN-095,Mille Lacs County,Minnesota,35.96,
MN-097,Morrison County,Minnesota,34.39,
MN-099,Mower County,Minnesota,47.57,
MN-101,Murray County,Minnesota,34.14,
MN-103,Nicollet County,Minnesota,40.99,
MN-105,Nobles County,Minnesota,36.51,
MN-107,Norman County,Minnesota,28.26,
MN-109,Olmsted County,Minnesota,44.64,
MN-111,Otter Tail County,Minnesota,29.87,
MN-113,Pennington County,Minnesota,25.23,
MN-115,Pine County,Minnesota,37.66,
MN-117,Pipestone County,Minnesota,31.81,
MN-119,Polk County,Minnesota,27.7,
MN-121,Pope County,Minnesota,29.63,
MN-123,Ramsey County,Minnesota,40.35,
MN-125,Red Lake County,Minnesota,25.64,
MN-127,Redwood County,Minnesota,36.9,
MN-129,Renville County,Minnesota,35.54,
MN-131,Rice County,Minnesota,45.49,
MN-133,Rock County,Minnesota,31.59,
MN-135,Roseau County,Minnesota,28.78,
MN-137,St. Louis County,Minnesota,33.61,
MN-139,Scott County,Minnesota,37.51,
MN-141,Sherburne County,Minnesota,33.58,
MN-143,Sibley County,Minnesota,35.86,
MN-145,Stearns County,Minnesota,32.5,
MN-147,Steele County,Minnesota,48.73,
MN-149,Stevens County,Minnesota,27.01,
MN-151,Swift County,Minnesota,30.86,
MN-153,Todd County,Minnesota,31.09,
MN-155,Traverse County,Minnesota,24.22,
MN-157,Wabasha County,Minnesota,44.39,
MN-159,Wadena County,Minnesota,30.47,
MN-161,Waseca County,Minnesota,48.4,
MN-163,Washington County,Minnesota,39.15,
MN-165,Watonwan County,Minnesota,48.36,
MN-167,Wilkin County,Minnesota,26.87,
MN-169,Winona County,Minnesota,46.7,
MN-171,Wright County,Minnesota,34.52,
MN-173,Yellow Medicine County,Minnesota,32.37,
MS-001,Adams County,Mississippi,55.11,
MS-003,Alcorn County,Mississippi,47.02,
MS-005,Amite County,Mississippi,71.28,
MS-007,Attala County,Mississippi,46.12,
MS-009,Benton County,Mississippi,46.19,
MS-011,Bolivar County,Mississippi,58.12,
MS-013,Calhoun County,Mississippi,45.35,
MS-015,Carroll County,Mississippi,46.63,
MS-017,Chickasaw County,Mississippi,43.39,
MS-019,Choctaw County,Mississippi,45.63,
MS-021,Claiborne County,Mississippi,54.93,
MS-023,Clarke County,Mississippi,45.77,
MS-025,Clay County,Mississippi,47.1,
MS-027,Coahoma County,Mississippi,52.24,
MS-029,Copiah County,Mississippi,53.83,
MS-031,Covington County,Mississippi,52.92,
MS-033,DeSoto County,Mississippi,59.98,
MS-035,Forrest County,Mississippi,62.99,
MS-037,Franklin County,Mississippi,66.31,
MS-039,George County,Mississippi,59.24,
MS-041,Greene County,Mississippi,55.55,
MS-043,Grenada County,Mississippi,46.97,
MS-045,Hancock County,Mississippi,68.3,
MS-047,Harrison County,Mississippi,70.37,
MS-049,Hinds County,Mississippi,54.34,
MS-051,Holmes County,Mississippi,46.54,
MS-053,Humphreys County,Mississippi,47.14,
MS-055,Issaquena County,Mississippi,54.51,
MS-057,Itawamba County,Mississippi,45.84,
MS-059,Jackson County,Mississippi,64.91,
MS-061,Jasper County,Mississippi,52.61,
MS-063,Jefferson County,Mississippi,58.34,
MS-065,Jefferson Davis County,Mississippi,54.64,
MS-067,Jones County,Mississippi,57.09,
MS-069,Kemper County,Mississippi,39.96,
MS-071,Lafayette County,Mississippi,47.22,
MS-073,Lamar County,Mississippi,59.93,
MS-075,Lauderdale County,Mississippi,41.68,
MS-077,Lawrence County,Mississippi,52.93,
MS-079,Leake County,Mississippi,50.81,
MS-081,Lee County,Mississippi,43.34,
MS-083,Leflore County,Mississippi,51.63,
MS-085,Lincoln County,Mississippi,59.83,
MS-087,Lowndes County,Mississippi,44.79,
MS-089,Madison County,Mississippi,50.63,
MS-091,Marion County,Mississippi,60.39,
MS-093,Marshall County,Mississippi,50.71,
MS-095,Monroe County,Mississippi,44.65,
MS-097,Montgomery County,Mississippi,45.14,
MS-099,Neshoba County,Mississippi,47.84,
MS-101,Newton County,Mississippi,49.7,
MS-103,Noxubee County,Mississippi,41.26,
MS-105,Oktibbeha County,Mississippi,46.7,
MS-107,Panola County,Mississippi,50.37,
MS-109,Pearl River County,Mississippi,66.42,
MS-111,Perry County,Mississippi,63.52,
MS-113,Pike County,Mississippi,69.84,
MS-115,Pontotoc County,Mississippi,43.43,
MS-117,Prentiss County,Mississippi,47.06,
MS-119,Quitman County,Mississippi,52.7,
MS-121,Rankin County,Mississippi,58.01,
MS-123,Scott County,Mississippi,55.04,
MS-125,Sharkey County,Mississippi,48.64,
MS-127,Simpson County,Mississippi,54.63,
MS-129,Smith County,Mississippi,53.64,
MS-131,Stone County,Mississippi,66.52,
MS-133,Sunflower County,Mississippi,56.1,
MS-135,Tallahatchie County,Mississippi,51.49,
MS-137,Tate County,Mississippi,55.93,
MS-139,Tippah County,Mississippi,46.54,
MS-141,Tishomingo County,Mississippi,46.99,
MS-143,Tunica County,Mississippi,53.34,
MS-145,Union County,Mississippi,45.35,
MS-147,Walthall County,Mississippi,70.06,
MS-149,Warren County,Mississippi,56.44,
MS-151,Washington County,Mississippi,57.2,
MS-153,Wayne County,Mississippi,54.26,
MS-155,Webster County,Mississippi,46.03,
MS-157,Wilkinson County,Mississippi,68.32,
MS-159,Winston County,Mississippi,45.2,
MS-161,Yalobusha County,Mississippi,47.19,
MS-163,Yazoo County,Mississippi,48.62,
MO-001,Adair County,Missouri,32.62,
MO-003,Andrew County,Missouri,41.5,
MO-005,Atchison County,Missouri,37.48,
MO-007,Audrain County,Missouri,35.77,
MO-009,Barry County,Missouri,32.74,
MO-011,Barton County,Missouri,39.46,
MO-013,Bates County,Missouri,39.17,
MO-015,Benton County,Missouri,37.47,
MO-017,Bollinger County,Missouri,51.27,
MO-019,Boone County,Missouri,38.13,
MO-021,Buchanan County,Missouri,44.37,
MO-023,Butler County,Missouri,53.59,
MO-025,Caldwell County,Missouri,37.39,
MO-027,Callaway County,Missouri,38.67,
MO-029,Camden County,Missouri,36.09,
MO-031,Cape Girardeau County,Missouri,49.36,
MO-033,Carroll County,Missouri,39.19,
MO-035,Carter County,Missouri,47.53,
MO-037,Cass County,Missouri,35.31,
MO-039,Cedar County,Missouri,37.45,
MO-041,Chariton County,Missouri,34.25,
MO-043,Christian County,Missouri,37.98,
MO-045,Clark County,Missouri,30.83,
MO-047,Clay County,Missouri,44.97,
MO-049,Clinton County,Missouri,44.13,
MO-051,Cole County,Missouri,37.85,
MO-053,Cooper County,Missouri,37.13,
MO-055,Crawford County,Missouri,40.89,
MO-057,Dade County,Missouri,37.08,
MO-059,Dallas County,Missouri,40.28,
MO-061,Daviess County,Missouri,36.05,
MO-063,DeKalb County,Missouri,41.45,
MO-065,Dent County,Missouri,42.36,
MO-067,Douglas County,Missouri,38.84,
MO-069,Dunklin County,Missouri,48.35,
MO-071,Franklin County,Missouri,39.28,
MO-073,Gasconade County,Missouri,39.15,
MO-075,Gentry County,Missouri,40.72,
MO-077,Greene County,Missouri,36.74,
MO-079,Grundy County,Missouri,33.61,
MO-081,Harrison County,Missouri,36.36,
MO-083,Henry County,Missouri,37.69,
MO-085,Hickory County,Missouri,36.42,
MO-087,Holt County,Missouri,40.45,
MO-089,Howard County,Missouri,36.51,
MO-091,Howell County,Missouri,43.22,
MO-093,Iron County,Missouri,45.43,
MO-095,Jackson County,Missouri,38.54,
MO-097,Jasper County,Missouri,37.87,
MO-099,Jefferson County,Missouri,44.41,
MO-101,Johnson County,Missouri,39.41,
MO-103,Knox County,Missouri,33.8,
MO-105,Laclede County,Missouri,37.08,
MO-107,Lafayette County,Missouri,40.44,
MO-109,Lawrence County,Missouri,34.65,
MO-111,Lewis County,Missouri,32.82,
MO-113,Lincoln County,Missouri,33.04,
MO-115,Linn County,Missouri,33.26,
MO-117,Livingston County,Missouri,35.64,
MO-119,McDonald County,Missouri,36.27,
MO-121,Macon County,Missouri,35.64,
MO-123,Madison County,Missouri,45.6,
MO-125,Maries County,Missouri,39.13,
MO-127,Marion County,Missouri,32.5,
MO-129,Mercer County,Missouri,29.54,
MO-131,Miller County,Missouri,35.62,
MO-133,Mississippi County,Missouri,48.18,
MO-135,Moniteau County,Missouri,36.81,
MO-137,Monroe County,Missouri,35.77,
MO-139,Montgomery County,Missouri,36.24,
MO-141,Morgan County,Missouri,36.07,
MO-143,New Madrid County,Missouri,46.33,
MO-145,Newton County,Missouri,36.55,
MO-147,Nodaway County,Missouri,37.31,
MO-149,Oregon County,Missouri,47.81,
MO-151,Osage County,Missouri,40.33,
MO-153,Ozark County,Missouri,41.62,
MO-155,Pemiscot County,Missouri,47.04,
MO-157,Perry County,Missouri,43.95,
MO-159,Pettis County,Missouri,36.81,
MO-161,Phelps County,Missouri,38.3,
MO-163,Pike County,Missouri,32.23,
MO-165,Platte County,Missouri,46.19,
MO-167,Polk County,Missouri,38.08,
MO-169,Pulaski County,Missouri,36.69,
MO-171,Putnam County,Missouri,29.37,
MO-173,Ralls County,Missouri,31.99,
MO-175,Randolph County,Missouri,36.39,
MO-177,Ray County,Missouri,39.33,
MO-179,Reynolds County,Missouri,45.23,
MO-181,Ripley County,Missouri,51.86,
MO-183,St. Charles County,Missouri,39.38,
MO-185,St. Clair County,Missouri,37.93,
MO-186,Ste. Genevieve County,Missouri,42.4,
MO-187,St. Francois County,Missouri,43.36,
MO-189,St. Louis County,Missouri,39.97,
MO-195,Saline County,Missouri,39.59,
MO-197,Schuyler County,Missouri,32.74,
MO-199,Scotland County,Missouri,32.99,
MO-201,Scott County,Missouri,48.24,
MO-203,Shannon County,Missouri,43.96,
MO-205,Shelby County,Missouri,36.72,
MO-207,Stoddard County,Missouri,49.8,
MO-209,Stone County,Missouri,36.38,
MO-211,Sullivan County,Missouri,30,
MO-213,Taney County,Missouri,38.71,
MO-215,Texas County,Missouri,41.41,
MO-217,Vernon County,Missouri,37.3,
MO-219,Warren County,Missouri,38.45,
MO-221,Washington County,Missouri,43.54,
MO-223,Wayne County,Missouri,51.98,
MO-225,Webster County,Missouri,41.36,
MO-227,Worth County,Missouri,39.88,
MO-229,Wright County,Missouri,40.75,
MO-510,St. Louis City,Missouri,41.41,
MT-001,Beaverhead County,Montana,20.04,
MT-003,Big Horn County,Montana,19.15,
MT-005,Blaine County,Montana,22.47,
MT-007,Broadwater County,Montana,16.71,
MT-009,Carbon County,Montana,16.53,
MT-011,Carter County,Montana,13.86,
MT-013,Cascade County,Montana,17.77,
MT-015,Chouteau County,Montana,18.66,
MT-017,Custer County,Montana,16.11,
MT-019,Daniels County,Montana,19.32,
MT-021,Dawson County,Montana,16.23,
MT-023,Deer Lodge County,Montana,19.33,
MT-025,Fallon County,Montana,17.34,
MT-027,Fergus County,Montana,21.18,
MT-029,Flathead County,Montana,40.41,
MT-031,Gallatin County,Montana,23.47,
MT-033,Garfield County,Montana,18.88,
MT-035,Glacier County,Montana,25.34,
MT-037,Golden Valley County,Montana,15.9,
MT-039,Granite County,Montana,20.89,
MT-041,Hill County,Montana,18.96,
MT-043,Jefferson County,Montana,16.13,
MT-045,Judith Basin County,Montana,20.84,
MT-047,Lake County,Montana,27.81,
MT-049,Lewis and Clark County,Montana,20.52,
MT-051,Liberty County,Montana,16.33,
MT-053,Lincoln County,Montana,36.94,
MT-055,McCone County,Montana,17.09,
MT-057,Madison County,Montana,22.45,
MT-059,Meagher County,Montana,21.76,
MT-061,Mineral County,Montana,38.3,
MT-063,Missoula County,Montana,30.07,
MT-065,Musselshell County,Montana,18.28,
MT-067,Park County,Montana,24.74,
MT-069,Petroleum County,Montana,19.63,
MT-071,Phillips County,Montana,21.38,
MT-073,Pondera County,Montana,16.62,
MT-075,Powder River County,Montana,16.29,
MT-077,Powell County,Montana,24.35,
MT-079,Prairie County,Montana,15.77,
MT-081,Ravalli County,Montana,26.6,
MT-083,Richland County,Montana,16.11,
MT-085,Roosevelt County,Montana,17.35,
MT-087,Rosebud County,Montana,18.49,
MT-089,Sanders County,Montana,34.52,
MT-091,Sheridan County,Montana,18.16,
MT-093,Silver Bow County,Montana,15.02,
MT-095,Stillwater County,Montana,17.36,
MT-097,Sweet Grass County,Montana,18.07,
MT-099,Teton County,Montana,16.93,
MT-101,Toole County,Montana,14.54,
MT-103,Treasure County,Montana,19.53,
MT-105,Valley County,Montana,20.68,
MT-107,Wheatland County,Montana,16.04,
MT-109,Wibaux County,Montana,18.92,
MT-111,Yellowstone County,Montana,16.21,
NE-001,Adams County,Nebraska,24.05,
NE-003,Antelope County,Nebraska,30.71,
NE-005,Arthur County,Nebraska,20.69,
NE-007,Banner County,Nebraska,19.09,
NE-009,Blaine County,Nebraska,25.23,
NE-011,Boone County,Nebraska,28.76,
NE-013,Box Butte County,Nebraska,17.52,
NE-015,Boyd County,Nebraska,30.2,
NE-017,Brown County,Nebraska,25.51,
NE-019,Buffalo County,Nebraska,24.66,
NE-021,Burt County,Nebraska,34.97,
NE-023,Butler County,Nebraska,34.2,
NE-025,Cass County,Nebraska,40.02,
NE-027,Cedar County,Nebraska,31.36,
NE-029,Chase County,Nebraska,19.03,
NE-031,Cherry County,Nebraska,24.14,
NE-033,Cheyenne County,Nebraska,16.56,
NE-035,Clay County,Nebraska,24.18,
NE-037,Colfax County,Nebraska,35.1,
NE-039,Cuming County,Nebraska,34.27,
NE-041,Custer County,Nebraska,25.32,
NE-043,Dakota County,Nebraska,32.13,
NE-045,Dawes County,Nebraska,16.68,
NE-047,Dawson County,Nebraska,25.05,
NE-049,Deuel County,Nebraska,18.12,
NE-051,Dixon County,Nebraska,31.75,
NE-053,Dodge County,Nebraska,37.79,
NE-055,Douglas County,Nebraska,40.51,
NE-057,Dundy County,Nebraska,18.53,
NE-059,Fillmore County,Nebraska,26.5,
NE-061,Franklin County,Nebraska,24.93,
NE-063,Frontier County,Nebraska,22.46,
NE-065,Furnas County,Nebraska,23.87,
NE-067,Gage County,Nebraska,30.46,
NE-069,Garden County,Nebraska,19.1,
NE-071,Garfield County,Nebraska,29.39,
NE-073,Gosper County,Nebraska,22.88,
NE-075,Grant County,Nebraska,22.62,
NE-077,Greeley County,Nebraska,26.1,
NE-079,Hall County,Nebraska,24.97,
NE-081,Hamilton County,Nebraska,27.12,
NE-083,Harlan County,Nebraska,26.09,
NE-085,Hayes County,Nebraska,18.79,
NE-087,Hitchcock County,Nebraska,19.14,
NE-089,Holt County,Nebraska,29.92,
NE-091,Hooker County,Nebraska,24.31,
NE-093,Howard County,Nebraska,26.92,
NE-095,Jefferson County,Nebraska,26.62,
NE-097,Johnson County,Nebraska,32.81,
NE-099,Kearney County,Nebraska,22.71,
NE-101,Keith County,Nebraska,17.73,
NE-103,Keya Paha County,Nebraska,24.89,
NE-105,Kimball County,Nebraska,16.99,
NE-107,Knox County,Nebraska,31.05,
NE-109,Lancaster County,Nebraska,33.89,
NE-111,Lincoln County,Nebraska,23.56,
NE-113,Logan County,Nebraska,24.81,
NE-115,Loup County,Nebraska,27.25,
NE-117,McPherson County,Nebraska,23,
NE-119,Madison County,Nebraska,30.24,
NE-121,Merrick County,Nebraska,26.43,
NE-123,Morrill County,Nebraska,17.63,
NE-125,Nance County,Nebraska,27.33,
NE-127,Nemaha County,Nebraska,34.46,
NE-129,Nuckolls County,Nebraska,25.96,
NE-131,Otoe County,Nebraska,37.86,
NE-133,Pawnee County,Nebraska,30.93,
NE-135,Perkins County,Nebraska,19.66,
NE-137,Phelps County,Nebraska,24.38,
NE-139,Pierce County,Nebraska,28.38,
NE-141,Platte County,Nebraska,31.78,
NE-143,Polk County,Nebraska,30.38,
NE-145,Red Willow County,Nebraska,22.49,
NE-147,Richardson County,Nebraska,34.02,
NE-149,Rock County,Nebraska,26.51,
NE-151,Saline County,Nebraska,30.06,
NE-153,Sarpy County,Nebraska,40.89,
NE-155,Saunders County,Nebraska,38.78,
NE-157,Scotts Bluff County,Nebraska,15.85,
NE-159,Seward County,Nebraska,31.7,
NE-161,Sheridan County,Nebraska,18.19,
NE-163,Sherman County,Nebraska,26.18,
NE-165,Sioux County,Nebraska,16.55,
NE-167,Stanton County,Nebraska,33.24,
NE-169,Thayer County,Nebraska,27.54,
NE-171,Thomas County,Nebraska,25.93,
NE-173,Thurston County,Nebraska,32.02,
NE-175,Valley County,Nebraska,29.74,
NE-177,Washington County,Nebraska,39.38,
NE-179,Wayne County,Nebraska,31.79,
NE-181,Webster County,Nebraska,26.64,
NE-183,Wheeler County,Nebraska,28.07,
NE-185,York County,Nebraska,29.92,
NV-001,Churchill County,Nevada,6.15,
NV-003,Clark County,Nevada,8.61,
NV-005,Douglas County,Nevada,17.12,
NV-007,Elko County,Nevada,16.31,
NV-009,Esmeralda County,Nevada,4.36,
NV-011,Eureka County,Nevada,14.1,
NV-013,Humboldt County,Nevada,11.34,
NV-015,Lander County,Nevada,11.31,
NV-017,Lincoln County,Nevada,11.87,
NV-019,Lyon County,Nevada,8.74,
NV-021,Mineral County,Nevada,7.11,
NV-023,Nye County,Nevada,7.74,
NV-027,Pershing County,Nevada,9.55,
NV-029,Storey County,Nevada,14.85,
NV-031,Washoe County,Nevada,13.87,
NV-033,White Pine County,Nevada,14.36,
NV-510,Carson City,Nevada,17.99,
NH-001,Belknap County,New Hampshire,38.19,
NH-003,Carroll County,New Hampshire,43.51,
NH-005,Cheshire County,New Hampshire,35.04,
NH-007,Coos County,New Hampshire,43.43,
NH-009,Grafton County,New Hampshire,42.04,
NH-011,Hillsborough County,New Hampshire,35.28,
NH-013,Merrimack County,New Hampshire,36.86,
NH-015,Rockingham County,New Hampshire,36.2,
NH-017,Strafford County,New Hampshire,38.97,
NH-019,Sullivan County,New Hampshire,35.26,
NJ-001,Atlantic County,New Jersey,42.4,
NJ-003,Bergen County,New Jersey,38.42,
NJ-005,Burlington County,New Jersey,40.79,
NJ-007,Camden County,New Jersey,39.98,
NJ-009,Cape May County,New Jersey,44.33,
NJ-011,Cumberland County,New Jersey,40.47,
NJ-013,Essex County,New Jersey,38.09,
NJ-015,Gloucester County,New Jersey,39.45,
NJ-017,Hudson County,New Jersey,38.25,
NJ-019,Hunterdon County,New Jersey,37.94,
NJ-021,Mercer County,New Jersey,39.19,
NJ-023,Middlesex County,New Jersey,38.93,
NJ-025,Monmouth County,New Jersey,41.75,
NJ-027,Morris County,New Jersey,38.02,
NJ-029,Ocean County,New Jersey,42.12,
NJ-031,Passaic County,New Jersey,35.42,
NJ-033,Salem County,New Jersey,39.97,
NJ-035,Somerset County,New Jersey,39.01,
NJ-037,Sussex County,New Jersey,34.87,
NJ-039,Union County,New Jersey,38.02,
NJ-041,Warren County,New Jersey,37.49,
NM-001,Bernalillo County,New Mexico,9.86,
NM-003,Catron County,New Mexico,15.08,
NM-005,Chaves County,New Mexico,11.08,
NM-006,Cibola County,New Mexico,12.46,
NM-007,Colfax County,New Mexico,15.06,
NM-009,Curry County,New Mexico,13.99,
NM-011,De Baca County,New Mexico,10.62,
NM-013,Dona Ana County,New Mexico,8.26,
NM-015,Eddy County,New Mexico,14.46,
NM-017,Grant County,New Mexico,16.14,
NM-019,Guadalupe County,New Mexico,14,
NM-021,Harding County,New Mexico,13.47,
NM-023,Hidalgo County,New Mexico,12.35,
NM-025,Lea County,New Mexico,13.49,
NM-027,Lincoln County,New Mexico,12.38,
NM-028,Los Alamos County,New Mexico,15.46,
NM-029,Luna County,New Mexico,9.97,
NM-031,McKinley County,New Mexico,11,
NM-033,Mora County,New Mexico,18.93,
NM-035,Otero County,New Mexico,11.59,
NM-037,Quay County,New Mexico,13.21,
NM-039,Rio Arriba County,New Mexico,16.65,
NM-041,Roosevelt County,New Mexico,13.77,
NM-043,Sandoval County,New Mexico,10.6,
NM-045,San Juan County,New Mexico,9.79,
NM-047,San Miguel County,New Mexico,15.15,
NM-049,Santa Fe County,New Mexico,12.29,
NM-051,Sierra County,New Mexico,11.91,
NM-053,Socorro County,New Mexico,10.58,
NM-055,Taos County,New Mexico,17.2,
NM-057,Torrance County,New Mexico,14.43,
NM-059,Union County,New Mexico,16.35,
NM-061,Valencia County,New Mexico,8.56,
NY-001,Albany County,New York,32.7,
NY-003,Allegany County,New York,37.41,
NY-005,Bronx County,New York,39.61,
NY-007,Broome County,New York,37.27,
NY-009,Cattaraugus County,New York,44.37,
NY-011,Cayuga County,New York,38.78,
NY-013,Chautauqua County,New York,44.15,
NY-015,Chemung County,New York,31.2,
NY-017,Chenango County,New York,40.83,
NY-019,Clinton County,New York,31.97,
NY-021,Columbia County,New York,32.78,
NY-023,Cortland County,New York,39,
NY-025,Delaware County,New York,40.96,
NY-027,Dutchess County,New York,34.87,
NY-029,Erie County,New York,35.44,
NY-031,Essex County,New York,39.1,
NY-033,Franklin County,New York,39.44,
NY-035,Fulton County,New York,41.68,
NY-037,Genesee County,New York,29.83,
NY-039,Greene County,New York,35.16,
NY-041,Hamilton County,New York,45.63,
NY-043,Herkimer County,New York,48.07,
NY-045,Jefferson County,New York,38.09,
NY-047,Kings County,New York,38.62,
NY-049,Lewis County,New York,46.12,
NY-051,Livingston County,New York,30.36,
NY-053,Madison County,New York,42.88,
NY-055,Monroe County,New York,29.6,
NY-057,Montgomery County,New York,35.96,
NY-059,Nassau County,New York,36.13,
NY-061,New York County,New York,39.16,
NY-063,Niagara County,New York,27.58,
NY-065,Oneida County,New York,45.9,
NY-067,Onondaga County,New York,41.92,
NY-069,Ontario County,New York,31.79,
NY-071,Orange County,New York,36.53,
NY-073,Orleans County,New York,26.38,
NY-075,Oswego County,New York,44,
NY-077,Otsego County,New York,42.97,
NY-079,Putnam County,New York,37.9,
NY-081,Queens County,New York,39.16,
NY-083,Rensselaer County,New York,35.21,
NY-085,Richmond County,New York,38.1,
NY-087,Rockland County,New York,38.78,
NY-089,St. Lawrence County,New York,37.13,
NY-091,Saratoga County,New York,37.51,
NY-093,Schenectady County,New York,33.46,
NY-095,Schoharie County,New York,33.94,
NY-097,Schuyler County,New York,31.73,
NY-099,Seneca County,New York,32.63,
NY-101,Steuben County,New York,33.16,
NY-103,Suffolk County,New York,34.33,
NY-105,Sullivan County,New York,39.43,
NY-107,Tioga County,New York,33.68,
NY-109,Tompkins County,New York,33.36,
NY-111,Ulster County,New York,40.55,
NY-113,Warren County,New York,38.35,
NY-115,Washington County,New York,34.46,
NY-117,Wayne County,New York,33.37,
NY-119,Westchester County,New York,37.03,
NY-121,Wyoming County,New York,35,
NY-123,Yates County,New York,29.79,
NC-001,Alamance County,North Carolina,39.76,
NC-003,Alexander County,North Carolina,33.93,
NC-005,Alleghany County,North Carolina,45.23,
NC-007,Anson County,North Carolina,46.45,
NC-009,Ashe County,North Carolina,44.54,
NC-011,Avery County,North Carolina,42.48,
NC-013,Beaufort County,North Carolina,70.64,
NC-015,Bertie County,North Carolina,65.85,
NC-017,Bladen County,North Carolina,61.8,
NC-019,Brunswick County,North Carolina,61.71,
NC-021,Buncombe County,North Carolina,34.67,
NC-023,Burke County,North Carolina,36.77,
NC-025,Cabarrus County,North Carolina,35.97,
NC-027,Caldwell County,North Carolina,38.99,
NC-029,Camden County,North Carolina,59.24,
NC-031,Carteret County,North Carolina,73.3,
NC-033,Caswell County,North Carolina,48.82,
NC-035,Catawba County,North Carolina,32.88,
NC-037,Chatham County,North Carolina,45.32,
NC-039,Cherokee County,North Carolina,37.44,
NC-041,Chowan County,North Carolina,70.23,
NC-043,Clay County,North Carolina,41.13,
NC-045,Cleveland County,North Carolina,30.58,
NC-047,Columbus County,North Carolina,62.47,
NC-049,Craven County,North Carolina,69.63,
NC-051,Cumberland County,North Carolina,57.22,
NC-053,Currituck County,North Carolina,58.08,
NC-055,Dare County,North Carolina,56.29,
NC-057,Davidson County,North Carolina,35.2,
NC-059,Davie County,North Carolina,34.87,
NC-061,Duplin County,North Carolina,63.62,
NC-063,Durham County,North Carolina,49.23,
NC-065,Edgecombe County,North Carolina,58.01,
NC-067,Forsyth County,North Carolina,36.33,
NC-069,Franklin County,North Carolina,48.13,
NC-071,Gaston County,North Carolina,32.3,
NC-073,Gates County,North Carolina,62.67,
NC-075,Graham County,North Carolina,44.49,
NC-077,Granville County,North Carolina,44.72,
NC-079,Greene County,North Carolina,64.16,
NC-081,Guilford County,North Carolina,41.59,
NC-083,Halifax County,North Carolina,55.9,
NC-085,Harnett County,North Carolina,48.95,
NC-087,Haywood County,North Carolina,37.83,
NC-089,Henderson County,North Carolina,39.96,
NC-091,Hertford County,North Carolina,63.97,
NC-093,Hoke County,North Carolina,53.57,
NC-095,Hyde County,North Carolina,68.88,
NC-097,Iredell County,North Carolina,35.38,
NC-099,Jackson County,North Carolina,41.16,
NC-101,Johnston County,North Carolina,55.42,
NC-103,Jones County,North Carolina,68.06,
NC-105,Lee County,North Carolina,45.95,
NC-107,Lenoir County,North Carolina,66.37,
NC-109,Lincoln County,North Carolina,32.77,
NC-111,McDowell County,North Carolina,38.91,
NC-113,Macon County,North Carolina,44.07,
NC-115,Madison County,North Carolina,34.12,
NC-117,Martin County,North Carolina,66.9,
NC-119,Mecklenburg County,North Carolina,33.48,
NC-121,Mitchell County,North Carolina,40.66,
NC-123,Montgomery County,North Carolina,41.35,
NC-125,Moore County,North Carolina,48.93,
NC-127,Nash County,North Carolina,53.48,
NC-129,New Hanover County,North Carolina,69.43,
NC-131,Northampton County,North Carolina,59.8,
NC-133,Onslow County,North Carolina,66.91,
NC-135,Orange County,North Carolina,47.99,
NC-137,Pamlico County,North Carolina,70.58,
NC-139,Pasquotank County,North Carolina,60.57,
NC-141,Pender County,North Carolina,67.72,
NC-143,Perquimans County,North Carolina,65.48,
NC-145,Person County,North Carolina,48.74,
NC-147,Pitt County,North Carolina,66.73,
NC-149,Polk County,North Carolina,36.94,
NC-151,Randolph County,North Carolina,41.6,
NC-153,Richmond County,North Carolina,49.01,
NC-155,Robeson County,North Carolina,55.67,
NC-157,Rockingham County,North Carolina,45.01,
NC-159,Rowan County,North Carolina,33.97,
NC-161,Rutherford County,North Carolina,33.67,
NC-163,Sampson County,North Carolina,58.76,
NC-165,Scotland County,North Carolina,45.92,
NC-167,Stanly County,North Carolina,35.11,
NC-169,Stokes County,North Carolina,38.86,
NC-171,Surry County,North Carolina,42.45,
NC-173,Swain County,North Carolina,45.61,
NC-175,Transylvania County,North Carolina,47.51,
NC-177,Tyrrell County,North Carolina,66.7,
NC-179,Union County,North Carolina,31.25,
NC-181,Vance County,North Carolina,46.41,
NC-183,Wake County,North Carolina,52.16,
NC-185,Warren County,North Carolina,49.59,
NC-187,Washington County,North Carolina,72.59,
NC-189,Watauga County,North Carolina,43.65,
NC-191,Wayne County,North Carolina,60.53,
NC-193,Wilkes County,North Carolina,39.6,
NC-195,Wilson County,North Carolina,58.27,
NC-197,Yadkin County,North Carolina,36.42,
NC-199,Yancey County,North Carolina,41.28,
ND-001,Adams County,North Dakota,13.09,
ND-003,Barnes County,North Dakota,26.53,
ND-005,Benson County,North Dakota,20.96,
ND-007,Billings County,North Dakota,16.98,
ND-009,Bottineau County,North Dakota,22.02,
ND-011,Bowman County,North Dakota,14.6,
ND-013,Burke County,North Dakota,22.4,
ND-015,Burleigh County,North Dakota,21.31,
ND-017,Cass County,North Dakota,24.25,
ND-019,Cavalier County,North Dakota,27.28,
