ID,Name,State,Value,
WI-063,La Crosse County,Wisconsin,47.62,
WI-065,Lafayette County,Wisconsin,51.41,
WI-067,Langlade County,Wisconsin,42.91,
WI-069,Lincoln County,Wisconsin,41.99,
WI-071,Manitowoc County,Wisconsin,43.16,
WI-073,Marathon County,Wisconsin,46.07,
WI-075,Marinette County,Wisconsin,44.18,
WI-077,Marquette County,Wisconsin,44.04,
WI-078,Menominee County,Wisconsin,47.19,
WI-079,Milwaukee County,Wisconsin,43.05,
WI-081,Monroe County,Wisconsin,45.56,
WI-083,Oconto County,Wisconsin,48.47,
WI-085,Oneida County,Wisconsin,42.21,
WI-087,Outagamie County,Wisconsin,47.98,
WI-089,Ozaukee County,Wisconsin,38.53,
WI-091,Pepin County,Wisconsin,47.89,
WI-093,Pierce County,Wisconsin,42.93,
WI-095,Polk County,Wisconsin,43.89,
WI-097,Portage County,Wisconsin,45.28,
WI-099,Price County,Wisconsin,39.69,
WI-101,Racine County,Wisconsin,47.58,
WI-103,Richland County,Wisconsin,49.01,
WI-105,Rock County,Wisconsin,48.37,
WI-107,Rusk County,Wisconsin,40.46,
WI-109,St. Croix County,Wisconsin,42.54,
WI-111,Sauk County,Wisconsin,47.78,
WI-113,Sawyer County,Wisconsin,43.6,
WI-115,Shawano County,Wisconsin,48.45,
WI-117,Sheboygan County,Wisconsin,40.32,
WI-119,Taylor County,Wisconsin,44.16,
WI-121,Trempealeau County,Wisconsin,48.39,
WI-123,Vernon County,Wisconsin,48.38,
WI-125,Vilas County,Wisconsin,43.24,
WI-127,Walworth County,Wisconsin,49.79,
WI-129,Washburn County,Wisconsin,41.68,
WI-131,Washington County,Wisconsin,42.64,
WI-133,Waukesha County,Wisconsin,42.34,
WI-135,Waupaca County,Wisconsin,44.99,
WI-137,Waushara County,Wisconsin,43.84,
WI-139,Winnebago County,Wisconsin,44.16,
WI-141,Wood County,Wisconsin,45.12,
WY-001,Albany County,Wyoming,14.89,
WY-003,Big Horn County,Wyoming,16.56,
WY-005,Campbell County,Wyoming,20.29,
WY-007,Carbon County,Wyoming,16.31,
WY-009,Converse County,Wyoming,15.38,
WY-011,Crook County,Wyoming,25.04,
WY-013,Fremont County,Wyoming,16.56,
WY-015,Goshen County,Wyoming,17.38,
WY-017,Hot Springs County,Wyoming,17.15,
WY-019,Johnson County,Wyoming,18.49,
WY-021,Laramie County,Wyoming,18.19,
WY-023,Lincoln County,Wyoming,21.7,
WY-025,Natrona County,Wyoming,14.94,
WY-027,Niobrara County,Wyoming,18.94,
WY-029,Park County,Wyoming,25.88,
WY-031,Platte County,Wyoming,15.77,
WY-033,Sheridan County,Wyoming,21.53,
WY-035,Sublette County,Wyoming,18.5,
WY-037,Sweetwater County,Wyoming,10.76,
WY-039,Teton County,Wyoming,36.87,
WY-041,Uinta County,Wyoming,14.66,
WY-043,Washakie County,Wyoming,16.55,
WY-045,Weston County,Wyoming,19.42,
